,cve_id,cwe_id,vendor,product,package_type,software_type,language
15611,CVE-2015-9347,CWE-79,plot,plotly,github,extension,PHP
15612,CVE-2015-9398,CWE-89,webmaster-source,gocodes,github,extension,PHP
15613,CVE-2015-9391,CWE-79,ostenta,yawpp,github,extension,PHP
15614,CVE-2015-9332,CWE-352,wordpress_uninstall_project,wordpress_uninstall,github,extension,PHP
15615,CVE-2015-9394,CWE-352,usersultra,users_ultra_membership,github,extension,PHP
15616,CVE-2015-9360,CWE-79,updraftplus,updraftplus,github,extension,PHP
15617,CVE-2015-9343,CWE-352,impress,wp_rollback,github,extension,PHP
15618,CVE-2015-9311,CWE-79,newstatpress_project,newstatpress,github,extension,PHP
15619,CVE-2015-9393,CWE-79,usersultra,users_ultra_membership,github,extension,PHP
15620,CVE-2015-9362,CWE-79,never5,post_connector,github,extension,PHP
15621,CVE-2015-9314,CWE-79,newstatpress_project,newstatpress,github,extension,PHP
15622,CVE-2015-5686,CWE-1021,puppet,puppet_enterprise,github,utility,Ruby
15623,CVE-2015-3907,CWE-611,codeigniter-restserver_project,codeigniter-restserver,github,server,PHP
15624,CVE-2015-10110,CWE-79,tinychat,room_spy,github,extension,PHP
15625,CVE-2015-10116,CWE-352,realfavicongenerator,favicon_by_realfavicongenerator,github,extension,CSS
15626,CVE-2015-10117,CWE-79,webaware,gf_windcave_free,github,extension,PHP
15627,CVE-2015-10118,CWE-79,wp-copyprotect_project,wp-copyprotect,github,extension,PHP
15628,CVE-2015-10126,CWE-89,steven_ellis,easy2map_photos,github,extension,JavaScript
15629,CVE-2015-10122,CWE-89,wp_donate_project,wp_donate,github,extension,PHP
15630,CVE-2015-10111,CWE-89,kibokolabs,watu_quiz,github,extension,PHP
15631,CVE-2015-10104,CWE-601,woocommerce,icons_for_features,github,extension,CSS
15632,CVE-2015-10108,CWE-352,inline_google_spreadsheet_viewer_project,inline_google_spreadsheet_viewer,github,extension,PHP
15633,CVE-2015-10124,CWE-89,smartfan,most_popular_posts_widget,github,extension,PHP
15634,CVE-2015-8751,CWE-190,jasper_project,jasper,github,utility,C
15635,CVE-2015-8549,CWE-611,pyamf,pyamf,github,library,Python
15636,CVE-2015-4615,CWE-89,easy2map,easy2map-photos,github,extension,JavaScript
15637,CVE-2015-4633,CWE-89,koha,koha,github,web_app,Perl
15638,CVE-2015-4631,CWE-79,koha,koha,github,web_app,Perl
15639,CVE-2015-4617,CWE-22,easy2map,easy2map-photos,github,extension,JavaScript
15640,CVE-2015-4632,CWE-22,koha,koha,github,web_app,Perl
15641,CVE-2015-4630,CWE-352,koha,koha,github,web_app,Perl
15642,CVE-2015-0294,CWE-295,gnu,gnutls,github,framework,C
15643,CVE-2015-2020,CWE-502,myscript,myscript,github,mobile_app,Java
15644,CVE-2015-2079,CWE-94,webmin,usermin,github,web_app,Perl
15645,CVE-2015-1583,CWE-352,atutor,atutor,github,web_app,PHP
15646,CVE-2011-4626,CWE-79,typo3,typo3,github,web_app,PHP
15647,CVE-2011-4632,CWE-79,typo3,typo3,github,web_app,PHP
15648,CVE-2011-4630,CWE-79,typo3,typo3,github,web_app,PHP
15649,CVE-2011-4631,CWE-79,typo3,typo3,github,web_app,PHP
15650,CVE-2011-4629,CWE-79,typo3,typo3,github,web_app,PHP
15651,CVE-2011-1497,CWE-79,rubyonrails,rails,gem,library,Ruby
15652,CVE-2011-1460,CWE-704,google,blink,github,framework,C++
15653,CVE-2011-1009,CWE-79,vanillaforums,vanilla,github,web_app,PHP
15654,CVE-2011-3606,CWE-79,redhat,jboss_application_server,github,server,Java
15655,CVE-2011-3642,CWE-79,flowplayer,flowplayer_flash,github,extension,ActionScript
15656,CVE-2011-3609,CWE-352,redhat,jboss_application_server,github,server,Java
15657,CVE-2011-3622,CWE-79,phorum,phorum,github,web_app,PHP
15658,CVE-2011-5271,CWE-59,clusterlabs,pacemaker,github,framework,C
15659,CVE-2011-4121,CWE-326,ruby-lang,ruby,github,framework,Ruby
15660,CVE-2011-4903,CWE-79,typo3,typo3,github,web_app,PHP
15661,CVE-2011-4924,CWE-79,zope,zope,github,server,Python
15662,CVE-2011-4952,CWE-352,cobblerd,cobbler,github,server,Python
15663,CVE-2011-3183,CWE-79,concretecms,concrete_cms,github,web_app,PHP
15664,CVE-2011-10006,CWE-79,lesterchan,wp-postratings,github,extension,PHP
15665,CVE-2011-2353,CWE-416,google,blink,github,framework,C++
15666,CVE-2011-2337,CWE-704,google,blink,github,framework,C++
15667,CVE-2011-2335,CWE-415,google,blink,github,framework,C++
15668,CVE-2011-2334,CWE-416,google,blink,github,framework,C++
15669,CVE-2011-4455,CWE-79,tiki,tiki,github,web_app,PHP
15670,CVE-2011-4454,CWE-79,tiki,tiki,github,web_app,PHP
15671,CVE-2011-5329,CWE-79,redirection,redirection,github,extension,PHP
15672,CVE-2011-5328,CWE-352,user_access_manager_project,user_access_manager,github,extension,PHP
15673,CVE-2011-3583,CWE-89,typo3,typo3,github,web_app,PHP
15674,CVE-2011-3585,CWE-362,samba,samba,github,server,C
15675,CVE-2011-4574,CWE-338,polarssl,polarssl,gem,framework,Ruby
15676,CVE-2011-0544,CWE-79,phpbb,phpbb,github,web_app,PHP
15677,CVE-2011-2714,CWE-79,drupal,data,github,extension,PHP
15678,CVE-2011-2726,CWE-863,drupal,drupal,drupal,web_app,PHP
15679,CVE-2011-2715,CWE-89,drupal,data,github,extension,PHP
15680,CVE-2011-1135,CWE-79,s9y,serendipity,github,web_app,PHP
15681,CVE-2011-1150,CWE-79,bbpress,bbpress,github,web_app,PHP
15682,CVE-2011-1134,CWE-434,s9y,serendipity,github,web_app,PHP
15683,CVE-2011-1133,CWE-79,s9y,serendipity,github,web_app,PHP
15684,CVE-2011-3370,CWE-79,status,statusnet,github,web_app,PHP
15685,CVE-2011-3352,CWE-79,ziku,zikula,github,framework,JavaScript
15686,CVE-2011-3373,CWE-79,drupal,views_builk_operations,github,extension,PHP
15687,CVE-2011-2921,CWE-273,ktsuss_project,ktsuss,github,utility,C
15688,CVE-2011-2935,CWE-79,elgg,elgg,github,web_app,PHP
15689,CVE-2011-2936,CWE-89,elgg,elgg,github,web_app,PHP
15690,CVE-2011-2195,CWE-78,websvn,websvn,github,server,PHP
15691,CVE-2011-5018,CWE-79,koala-framework,koala_framework,github,framework,PHP
15692,CVE-2011-1802,CWE-476,google,blink,github,framework,C++
15693,CVE-2011-1803,CWE-415,google,blink,github,framework,C++
15694,CVE-2011-1762,CWE-276,wordpress,wordpress,github,web_app,PHP
15695,CVE-2011-1939,CWE-89,php,php,github,framework,C
15696,CVE-2011-4090,CWE-79,s9y,serendipity,github,web_app,PHP
15697,CVE-2011-4069,CWE-90,packetfence,packetfence,github,server,Perl
15698,CVE-2022-34937,CWE-352,yuba,u5cms,github,web_app,PHP
15699,CVE-2022-34928,CWE-89,jflyfox,jfinal_cms,github,web_app,JavaScript
15700,CVE-2022-34911,CWE-79,mediawiki,mediawiki,github,framework,PHP
15701,CVE-2022-34971,CWE-434,feehi,feehi_cms,github,web_app,PHP
15702,CVE-2022-28651,CWE-522,jetbrains,intellij_idea,github,framework,Java
15703,CVE-2022-43688,CWE-79,concretecms,concrete_cms,github,web_app,PHP
15704,CVE-2022-43687,CWE-384,concretecms,concrete_cms,github,web_app,PHP
15705,CVE-2022-43693,CWE-352,concretecms,concrete_cms,github,web_app,PHP
15706,CVE-2022-43680,CWE-416,libexpat_project,libexpat,github,framework,C
15707,CVE-2022-43694,CWE-79,concretecms,concrete_cms,github,web_app,PHP
15708,CVE-2022-43686,CWE-770,concretecms,concrete_cms,github,web_app,PHP
15709,CVE-2022-43689,CWE-611,concretecms,concrete_cms,github,web_app,PHP
15710,CVE-2022-43695,CWE-79,concretecms,concrete_cms,github,web_app,PHP
15711,CVE-2022-43691,CWE-319,concretecms,concrete_cms,github,web_app,PHP
15712,CVE-2022-43692,CWE-79,concretecms,concrete_cms,github,web_app,PHP
15713,CVE-2022-27952,CWE-434,payloadcms,payload,github,web_app,TypeScript
15714,CVE-2022-27984,CWE-89,cuppacms,cuppacms,github,web_app,JavaScript
15715,CVE-2022-27925,CWE-22,synacor,zimbra_collaboration_suite,github,server,Perl
15716,CVE-2022-27985,CWE-89,cuppacms,cuppacms,github,web_app,JavaScript
15717,CVE-2022-27962,CWE-89,bluecms_project,bluecms,github,web_app,PHP
15718,CVE-2022-32324,CWE-787,pdfalto_project,pdfalto,github,utility,C
15719,CVE-2022-32323,CWE-787,autotrace_project,autotrace,github,utility,C
15720,CVE-2022-30500,CWE-89,jflyfox,jfinal_cms,github,web_app,JavaScript
15721,CVE-2022-30506,CWE-434,mingsoft,mcms,github,web_app,JavaScript
15722,CVE-2022-30580,CWE-94,golang,go,github,library,Go
15723,CVE-2022-30545,CWE-79,5-anker,5_anker_connect,github,extension,PHP
15724,CVE-2022-30519,CWE-79,reprisesoftware,reprise_license_manager,github,server,Ruby
15725,CVE-2022-30536,CWE-79,wp_maintenance_project,wp_maintenance,github,extension,PHP
15726,CVE-2022-30595,CWE-787,python,pillow,github,library,Python
15727,CVE-2022-30508,CWE-22,dedecms,dedecms,github,web_app,PHP
15728,CVE-2022-30533,CWE-79,webnus,modern_events_calendar_lite,github,extension,PHP
15729,CVE-2022-3026,CWE-1236,wp-users-exporter_project,wp-users-exporter,github,extension,PHP
15730,CVE-2022-3094,CWE-416,isc,bind,github,server,C
15731,CVE-2022-3017,CWE-352,froxlor,froxlor,github,utility,PHP
15732,CVE-2022-3096,CWE-79,wp_total_hacks_project,wp_total_hacks,github,extension,PHP
15733,CVE-2022-3021,CWE-79,diywebmastery,slickr_flickr,github,extension,JavaScript
15734,CVE-2022-32745,CWE-125,samba,samba,github,server,C
15735,CVE-2022-32744,CWE-290,samba,samba,github,server,C
15736,CVE-2022-32746,CWE-416,samba,samba,github,server,C
15737,CVE-2022-32743,CWE-276,samba,samba,github,server,C
15738,CVE-2022-30863,CWE-79,fudforum,fudforum,github,web_app,PHP
15739,CVE-2022-30874,CWE-79,nukeviet,nukeviet,github,web_app,PHP
15740,CVE-2022-30898,CWE-352,chshcms,cscms,github,web_app,PHP
15741,CVE-2022-30860,CWE-434,fudforum,fudforum,github,web_app,PHP
15742,CVE-2022-30861,CWE-79,fudforum,fudforum,github,web_app,PHP
15743,CVE-2022-2963,CWE-401,jasper_project,jasper,github,utility,C
15744,CVE-2022-2928,CWE-476,isc,dhcp,github,server,C
15745,CVE-2022-2945,CWE-22,connekthq,ajax_load_more,github,extension,JavaScript
15746,CVE-2022-2981,CWE-552,wpchill,download_monitor,github,extension,PHP
15747,CVE-2022-2973,CWE-476,mz-automation,libiec61850,github,framework,C
15748,CVE-2022-2972,CWE-787,mz-automation,libiec61850,github,framework,C
15749,CVE-2022-2970,CWE-787,mz-automation,libiec61850,github,framework,C
15750,CVE-2022-2995,CWE-732,kubernetes,cri-o,github,server,Go
15751,CVE-2022-2934,CWE-79,fastlinemedia,beaver_builder,github,extension,PHP
15752,CVE-2022-2906,CWE-401,isc,bind,github,server,C
15753,CVE-2022-2929,CWE-770,isc,dhcp,github,server,C
15754,CVE-2022-2943,CWE-22,connekthq,ajax_load_more,github,extension,JavaScript
15755,CVE-2022-2958,CWE-89,badgeos,badgos,github,extension,PHP
15756,CVE-2022-2971,CWE-843,mz-automation,libiec61850,github,framework,C
15757,CVE-2022-2990,CWE-842,redhat,openshift_container_platform,github,library,HCL
15758,CVE-2022-2922,CWE-22,dnnsoftware,dotnetnuke,github,web_app,C#
15759,CVE-2022-2941,CWE-79,wp-useronline_project,wp-useronline,github,extension,PHP
15760,CVE-2022-2989,CWE-842,redhat,openshift_container_platform,github,library,HCL
15761,CVE-2022-3838,CWE-79,wpupper_share_buttons_project,wpupper_share_buttons,github,extension,PHP
15762,CVE-2022-3809,CWE-404,axiosys,bento4,github,framework,C++
15763,CVE-2022-3883,CWE-863,stopbadbots_project,stopbadbots,github,extension,PHP
15764,CVE-2022-3817,CWE-404,axiosys,bento4,github,framework,C++
15765,CVE-2022-3880,CWE-863,antihacker_project,antihacker,github,extension,PHP
15766,CVE-2022-3853,CWE-352,supra-csv-parser_project,supra-csv-parser,github,extension,PHP
15767,CVE-2022-3812,CWE-401,axiosys,bento4,github,framework,C++
15768,CVE-2022-3813,CWE-404,axiosys,bento4,github,framework,C++
15769,CVE-2022-3807,CWE-252,axiosys,bento4,github,framework,C++
15770,CVE-2022-3836,CWE-79,seedwebs,seed_social,github,extension,JavaScript
15771,CVE-2022-3844,CWE-79,webmin,webmin,github,web_app,HTML
15772,CVE-2022-3810,CWE-404,axiosys,bento4,github,framework,C++
15773,CVE-2022-3815,CWE-404,axiosys,bento4,github,framework,C++
15774,CVE-2022-3869,CWE-79,froxlor,froxlor,github,utility,PHP
15775,CVE-2022-3872,CWE-193,qemu,qemu,github,utility,C
15776,CVE-2022-3816,CWE-404,axiosys,bento4,github,framework,C++
15777,CVE-2022-3829,CWE-79,newnine,font_awesome_4_menus,github,extension,PHP
15778,CVE-2022-3814,CWE-404,axiosys,bento4,github,framework,C++
15779,CVE-2022-3834,CWE-79,google_forms_project,google_forms,github,extension,PHP
15780,CVE-2022-24748,CWE-863,shopware,shopware,github,library,PHP
15781,CVE-2022-24745,CWE-384,shopware,shopware,github,library,PHP
15782,CVE-2022-24791,CWE-416,bytecodealliance,wasmtime,github,library,Rust
15783,CVE-2022-24716,CWE-22,icinga,icinga_web_2,github,web_app,PHP
15784,CVE-2022-24751,CWE-362,zulip,zulip,github,mobile_app,Python
15785,CVE-2022-24749,CWE-79,sylius,sylius,github,web_app,PHP
15786,CVE-2022-24729,CWE-1333,drupal,drupal,drupal,web_app,PHP
15787,CVE-2022-24725,CWE-78,shescape_project,shescape,github,library,JavaScript
15788,CVE-2022-24744,CWE-613,shopware,shopware,github,library,PHP
15789,CVE-2022-24757,CWE-532,jupyter,jupyter_server,github,server,Python
15790,CVE-2022-24759,CWE-347,chainsafe,js-libp2p-noise,github,library,TypeScript
15791,CVE-2022-24789,CWE-918,orckestra,c1_cms,github,web_app,C#
15792,CVE-2022-24794,CWE-601,auth0,express_openid_connect,github,library,JavaScript
15793,CVE-2022-24714,CWE-863,icinga,icinga_web_2,github,web_app,PHP
15794,CVE-2022-24758,CWE-532,jupyter,notebook,github,web_app,Jupyter Notebook
15795,CVE-2022-24741,CWE-770,nextcloud,nextcloud_server,github,server,PHP
15796,CVE-2022-24712,CWE-352,codeigniter,codeigniter,github,framework,PHP
15797,CVE-2022-24734,CWE-94,mybb,mybb,github,web_app,PHP
15798,CVE-2022-24715,CWE-22,icinga,icinga_web_2,github,web_app,PHP
15799,CVE-2022-24743,CWE-613,sylius,sylius,github,web_app,PHP
15800,CVE-2022-24784,CWE-203,statamic,statamic,github,web_app,PHP
15801,CVE-2022-24780,CWE-94,combodo,itop,github,web_app,PHP
15802,CVE-2022-24733,CWE-1021,sylius,sylius,github,web_app,PHP
15803,CVE-2022-24719,CWE-212,fluture-node_project,fluture-node,github,library,JavaScript
15804,CVE-2022-24767,CWE-427,git_for_windows_project,git_for_windows,github,library,C
15805,CVE-2022-24728,CWE-79,drupal,drupal,drupal,web_app,PHP
15806,CVE-2022-24798,CWE-212,internet_routing_registry_daemon_project,internet_routing_registry_daemon,github,server,Python
15807,CVE-2022-24746,CWE-79,shopware,shopware,github,library,PHP
15808,CVE-2022-24770,CWE-1236,gradio_project,gradio,github,library,Python
15809,CVE-2022-23599,CWE-79,plone,plone,github,web_app,Python
15810,CVE-2022-23596,CWE-835,junrar_project,junrar,github,framework,Java
15811,CVE-2022-23506,CWE-532,linuxfoundation,spinnaker,github,server,Java
15812,CVE-2022-23525,CWE-476,helm,helm,github,utility,Go
15813,CVE-2022-23521,CWE-190,git-scm,git,github,utility,C
15814,CVE-2022-23504,CWE-917,typo3,typo3,github,web_app,PHP
15815,CVE-2022-23500,CWE-674,typo3,typo3,github,web_app,PHP
15816,CVE-2022-23502,CWE-613,typo3,typo3,github,web_app,PHP
15817,CVE-2022-23548,CWE-1333,discourse,discourse,github,web_app,Ruby
15818,CVE-2022-23539,CWE-327,auth0,jsonwebtoken,github,library,JavaScript
15819,CVE-2022-23540,CWE-347,auth0,jsonwebtoken,github,library,JavaScript
15820,CVE-2022-23526,CWE-476,helm,helm,github,utility,Go
15821,CVE-2022-23510,CWE-89,cube,cube.js,github,library,Rust
15822,CVE-2022-23524,CWE-770,helm,helm,github,utility,Go
15823,CVE-2022-23503,CWE-94,typo3,typo3,github,web_app,PHP
15824,CVE-2022-23597,CWE-416,element,desktop,github,library,TypeScript
15825,CVE-2022-36600,CWE-79,blogengine,blogengine.net,github,framework,C#
15826,CVE-2022-36648,CWE-476,qemu,qemu,github,utility,C
15827,CVE-2022-44351,CWE-502,skycaiji,skycaiji,github,web_app,PHP
15828,CVE-2022-44361,CWE-79,zzcms,zzcms,github,web_app,PHP
15829,CVE-2022-44303,CWE-79,resque-scheduler_project,resque-scheduler,gem,library,Ruby
15830,CVE-2022-26267,CWE-306,piwigo,piwigo,github,web_app,PHP
15831,CVE-2022-26266,CWE-89,piwigo,piwigo,github,web_app,PHP
15832,CVE-2022-26265,CWE-78,contao,contao,github,web_app,PHP
15833,CVE-2022-26201,CWE-89,victor_cms_project,victor_cms,github,web_app,JavaScript
15834,CVE-2022-22295,CWE-89,metinfo,metinfo,github,web_app,PHP
15835,CVE-2022-37617,CWE-1321,browserify-shim_project,browserify-shim,github,library,JavaScript
15836,CVE-2022-37621,CWE-1321,browserify-shim_project,browserify-shim,github,library,JavaScript
15837,CVE-2022-37679,CWE-79,miniblog.core_project,miniblog.core,github,web_app,C#
15838,CVE-2022-37620,CWE-1333,kangax,html-minifier,github,library,JavaScript
15839,CVE-2022-37602,CWE-1321,grunt-karma_project,grunt-karma,github,library,JavaScript
15840,CVE-2022-37614,CWE-1321,mockery_project,mockery,github,library,JavaScript
15841,CVE-2022-37611,CWE-1321,gh-pages_project,gh-pages,github,library,JavaScript
15842,CVE-2022-37623,CWE-1321,browserify-shim_project,browserify-shim,github,library,JavaScript
15843,CVE-2022-23610,CWE-347,wire,wire-server,github,server,Haskell
15844,CVE-2022-23631,CWE-1321,blitzjs,superjson,github,library,TypeScript
15845,CVE-2022-23636,CWE-824,bytecodealliance,wasmtime,github,library,Rust
15846,CVE-2022-23606,CWE-674,envoyproxy,envoy,github,server,C++
15847,CVE-2022-23656,CWE-79,zulip,zulip_server,github,server,Python
15848,CVE-2022-23641,CWE-835,discourse,discourse,github,web_app,Ruby
15849,CVE-2022-23634,CWE-404,rubyonrails,rails,gem,library,Ruby
15850,CVE-2022-23635,CWE-1284,istio,istio,github,server,Go
15851,CVE-2022-23638,CWE-79,svg-sanitizer_project,svg-sanitizer,github,framework,PHP
15852,CVE-2022-23633,CWE-212,rubyonrails,rails,gem,library,Ruby
15853,CVE-2022-23646,CWE-451,vercel,next.js,github,library,JavaScript
15854,CVE-2022-23601,CWE-352,sensiolabs,symfony,composer,framework,PHP
15855,CVE-2022-23623,CWE-1321,frourio,frourio,github,library,TypeScript
15856,CVE-2022-23624,CWE-1321,frourio,frourio-express,github,library,TypeScript
15857,CVE-2022-33027,CWE-416,gnu,libredwg,github,framework,C
15858,CVE-2022-33028,CWE-787,gnu,libredwg,github,framework,C
15859,CVE-2022-33099,CWE-787,lua,lua,github,framework,C
15860,CVE-2022-33025,CWE-416,gnu,libredwg,github,framework,C
15861,CVE-2022-33034,CWE-787,gnu,libredwg,github,framework,C
15862,CVE-2022-33033,CWE-415,gnu,libredwg,github,framework,C
15863,CVE-2022-33026,CWE-787,gnu,libredwg,github,framework,C
15864,CVE-2022-33032,CWE-787,gnu,libredwg,github,framework,C
15865,CVE-2022-33024,CWE-617,gnu,libredwg,github,framework,C
15866,CVE-2022-27778,CWE-706,oracle,mysql_server,github,server,C++
15867,CVE-2022-2796,CWE-79,pimcore,pimcore,github,web_app,PHP
15868,CVE-2022-2713,CWE-613,agentejo,cockpit,github,framework,JavaScript
15869,CVE-2022-2754,CWE-89,ketchup_restaurant_reservations_project,ketchup_restaurant_reservations,github,extension,PHP
15870,CVE-2022-2711,CWE-22,soflyy,wp_all_import,github,extension,PHP
15871,CVE-2022-2753,CWE-79,ketchup_restaurant_reservations_project,ketchup_restaurant_reservations,github,extension,PHP
15872,CVE-2022-2735,CWE-276,clusterlabs,pcs,github,utility,Python
15873,CVE-2022-2799,CWE-79,wpaffiliatemanager,affiliates_manager,github,extension,PHP
15874,CVE-2022-2718,CWE-89,beardev,joomsport,github,extension,PHP
15875,CVE-2022-2716,CWE-79,fastlinemedia,beaver_builder,github,extension,PHP
15876,CVE-2022-2777,CWE-79,microweber,microweber,github,web_app,HTML
15877,CVE-2022-2737,CWE-79,wp-staging,wp_staging,github,extension,PHP
15878,CVE-2022-2798,CWE-1236,wpaffiliatemanager,affiliates_manager,github,extension,PHP
15879,CVE-2022-2717,CWE-89,beardev,joomsport,github,extension,PHP
15880,CVE-2022-2719,CWE-617,imagemagick,imagemagick,github,utility,C
15881,CVE-2022-35173,CWE-754,nginx,njs,github,framework,C
15882,CVE-2022-35148,CWE-89,maccms,maccms,github,web_app,PHP
15883,CVE-2022-35196,CWE-352,testlink,testlink,github,framework,PHP
15884,CVE-2022-35164,CWE-416,gnu,libredwg,github,framework,C
15885,CVE-2022-35193,CWE-89,testlink,testlink,github,framework,PHP
15886,CVE-2022-35194,CWE-79,testlink,testlink,github,framework,PHP
15887,CVE-2022-35165,CWE-835,axiosys,bento4,github,framework,C++
15888,CVE-2022-35132,CWE-78,webmin,usermin,github,web_app,Perl
